ANNOSCOLASTICO, PROVINCIA, ORDINESCUOLA, TIPOPOSTO, TIPOSUPPLENZA, FASCIAETA, DOCENTISUPPLENTIMASCHI, DOCENTISUPPLENTIFEMMINE
201516,ASTI,SCUOLA PRIMARIA,SOSTEGNO,FINO AL TERMINE,TRA 45 E 54,0,11
201516,ASTI,SCUOLA PRIMARIA,SOSTEGNO,FINO AL TERMINE,OLTRE 54,0,2
201516,ASTI,SCUOLA SECONDARIA I GRADO,NORMALE,ANNUALE,FINO A 34,5,4
201516,ASTI,SCUOLA SECONDARIA I GRADO,NORMALE,ANNUALE,TRA 35 E 44,6,8
201516,ASTI,SCUOLA SECONDARIA I GRADO,NORMALE,ANNUALE,TRA 45 E 54,0,3
201516,ASTI,SCUOLA SECONDARIA I GRADO,NORMALE,ANNUALE,OLTRE 54,0,2
201516,ASTI,SCUOLA SECONDARIA I GRADO,NORMALE,FINO AL TERMINE,FINO A 34,7,17
201516,ASTI,SCUOLA SECONDARIA I GRADO,NORMALE,FINO AL TERMINE,TRA 35 E 44,9,29
201516,ASTI,SCUOLA SECONDARIA I GRADO,NORMALE,FINO AL TERMINE,TRA 45 E 54,3,15
201516,ASTI,SCUOLA SECONDARIA I GRADO,NORMALE,FINO AL TERMINE,OLTRE 54,1,2
201516,ASTI,SCUOLA SECONDARIA I GRADO,SOSTEGNO,ANNUALE,FINO A 34,5,3
201516,ASTI,SCUOLA SECONDARIA I GRADO,SOSTEGNO,ANNUALE,TRA 35 E 44,5,7
201516,ASTI,SCUOLA SECONDARIA I GRADO,SOSTEGNO,ANNUALE,TRA 45 E 54,2,5
201516,ASTI,SCUOLA SECONDARIA I GRADO,SOSTEGNO,ANNUALE,OLTRE 54,1,0
201516,ASTI,SCUOLA SECONDARIA I GRADO,SOSTEGNO,FINO AL TERMINE,FINO A 34,2,3
201516,ASTI,SCUOLA SECONDARIA I GRADO,SOSTEGNO,FINO AL TERMINE,TRA 35 E 44,8,11
201516,ASTI,SCUOLA SECONDARIA I GRADO,SOSTEGNO,FINO AL TERMINE,TRA 45 E 54,1,2
201516,ASTI,SCUOLA SECONDARIA I GRADO,SOSTEGNO,FINO AL TERMINE,OLTRE 54,0,2
201516,ASTI,SCUOLA SECONDARIA II GRADO,NORMALE,ANNUALE,FINO A 34,1,5
201516,ASTI,SCUOLA SECONDARIA II GRADO,NORMALE,ANNUALE,TRA 35 E 44,5,0
201516,ASTI,SCUOLA SECONDARIA II GRADO,NORMALE,ANNUALE,TRA 45 E 54,0,1
201516,ASTI,SCUOLA SECONDARIA II GRADO,NORMALE,ANNUALE,OLTRE 54,1,1
201516,ASTI,SCUOLA SECONDARIA II GRADO,NORMALE,FINO AL TERMINE,FINO A 34,18,35
201516,ASTI,SCUOLA SECONDARIA II GRADO,NORMALE,FINO AL TERMINE,TRA 35 E 44,17,31
201516,ASTI,SCUOLA SECONDARIA II GRADO,NORMALE,FINO AL TERMINE,TRA 45 E 54,8,5
201516,ASTI,SCUOLA SECONDARIA II GRADO,NORMALE,FINO AL TERMINE,OLTRE 54,2,3
201516,ASTI,SCUOLA SECONDARIA II GRADO,SOSTEGNO,ANNUALE,TRA 35 E 44,2,1
201516,ASTI,SCUOLA SECONDARIA II GRADO,SOSTEGNO,FINO AL TERMINE,FINO A 34,6,14
201516,ASTI,SCUOLA SECONDARIA II GRADO,SOSTEGNO,FINO AL TERMINE,TRA 35 E 44,4,13
201516,ASTI,SCUOLA SECONDARIA II GRADO,SOSTEGNO,FINO AL TERMINE,TRA 45 E 54,3,4
201516,ASTI,SCUOLA SECONDARIA II GRADO,SOSTEGNO,FINO AL TERMINE,OLTRE 54,1,1
201516,AVELLINO,SCUOLA INFANZIA,NORMALE,FINO AL TERMINE,TRA 35 E 44,0,6
201516,AVELLINO,SCUOLA INFANZIA,NORMALE,FINO AL TERMINE,TRA 45 E 54,0,1
201516,AVELLINO,SCUOLA INFANZIA,NORMALE,FINO AL TERMINE,OLTRE 54,0,3
201516,AVELLINO,SCUOLA INFANZIA,SOSTEGNO,FINO AL TERMINE,FINO A 34,0,4
201516,AVELLINO,SCUOLA INFANZIA,SOSTEGNO,FINO AL TERMINE,TRA 35 E 44,0,8
201516,AVELLINO,SCUOLA INFANZIA,SOSTEGNO,FINO AL TERMINE,TRA 45 E 54,0,3
201516,AVELLINO,SCUOLA INFANZIA,SOSTEGNO,FINO AL TERMINE,OLTRE 54,0,1
201516,AVELLINO,SCUOLA PRIMARIA,NORMALE,FINO AL TERMINE,FINO A 34,0,4
201516,AVELLINO,SCUOLA PRIMARIA,NORMALE,FINO AL TERMINE,TRA 35 E 44,1,10
201516,AVELLINO,SCUOLA PRIMARIA,NORMALE,FINO AL TERMINE,TRA 45 E 54,0,16
201516,AVELLINO,SCUOLA PRIMARIA,NORMALE,FINO AL TERMINE,OLTRE 54,0,7
201516,AVELLINO,SCUOLA PRIMARIA,SOSTEGNO,FINO AL TERMINE,FINO A 34,1,4
201516,AVELLINO,SCUOLA PRIMARIA,SOSTEGNO,FINO AL TERMINE,TRA 35 E 44,1,3
201516,AVELLINO,SCUOLA SECONDARIA I GRADO,NORMALE,ANNUALE,FINO A 34,8,0
201516,AVELLINO,SCUOLA SECONDARIA I GRADO,NORMALE,ANNUALE,TRA 35 E 44,1,2
201516,AVELLINO,SCUOLA SECONDARIA I GRADO,NORMALE,ANNUALE,TRA 45 E 54,3,0
201516,AVELLINO,SCUOLA SECONDARIA I GRADO,NORMALE,FINO AL TERMINE,FINO A 34,22,23
201516,AVELLINO,SCUOLA SECONDARIA I GRADO,NORMALE,FINO AL TERMINE,TRA 35 E 44,21,40
201516,AVELLINO,SCUOLA SECONDARIA I GRADO,NORMALE,FINO AL TERMINE,TRA 45 E 54,17,20
201516,AVELLINO,SCUOLA SECONDARIA I GRADO,NORMALE,FINO AL TERMINE,OLTRE 54,5,2
201516,AVELLINO,SCUOLA SECONDARIA I GRADO,SOSTEGNO,FINO AL TERMINE,TRA 35 E 44,1,1
201516,AVELLINO,SCUOLA SECONDARIA I GRADO,SOSTEGNO,FINO AL TERMINE,OLTRE 54,1,0
201516,AVELLINO,SCUOLA SECONDARIA II GRADO,NORMALE,FINO AL TERMINE,FINO A 34,29,34
201516,AVELLINO,SCUOLA SECONDARIA II GRADO,NORMALE,FINO AL TERMINE,TRA 35 E 44,31,66
201516,AVELLINO,SCUOLA SECONDARIA II GRADO,NORMALE,FINO AL TERMINE,TRA 45 E 54,15,27
201516,AVELLINO,SCUOLA SECONDARIA II GRADO,NORMALE,FINO AL TERMINE,OLTRE 54,7,6
201516,AVELLINO,SCUOLA SECONDARIA II GRADO,SOSTEGNO,FINO AL TERMINE,TRA 35 E 44,1,8
201516,AVELLINO,SCUOLA SECONDARIA II GRADO,SOSTEGNO,FINO AL TERMINE,TRA 45 E 54,0,6
201516,AVELLINO,SCUOLA SECONDARIA II GRADO,SOSTEGNO,FINO AL TERMINE,OLTRE 54,0,3
201516,BARI,SCUOLA INFANZIA,NORMALE,FINO AL TERMINE,TRA 35 E 44,0,7
201516,BARI,SCUOLA INFANZIA,NORMALE,FINO AL TERMINE,TRA 45 E 54,0,10
201516,BARI,SCUOLA INFANZIA,NORMALE,FINO AL TERMINE,OLTRE 54,0,1
201516,BARI,SCUOLA INFANZIA,SOSTEGNO,FINO AL TERMINE,FINO A 34,0,52
201516,BARI,SCUOLA INFANZIA,SOSTEGNO,FINO AL TERMINE,TRA 35 E 44,0,33
201516,BARI,SCUOLA INFANZIA,SOSTEGNO,FINO AL TERMINE,TRA 45 E 54,1,6
201516,BARI,SCUOLA INFANZIA,SOSTEGNO,FINO AL TERMINE,OLTRE 54,0,3
201516,BARI,SCUOLA PRIMARIA,NORMALE,FINO AL TERMINE,FINO A 34,0,3
201516,BARI,SCUOLA PRIMARIA,NORMALE,FINO AL TERMINE,TRA 35 E 44,0,18
201516,BARI,SCUOLA PRIMARIA,NORMALE,FINO AL TERMINE,TRA 45 E 54,0,12
201516,BARI,SCUOLA PRIMARIA,NORMALE,FINO AL TERMINE,OLTRE 54,0,7
201516,BARI,SCUOLA PRIMARIA,SOSTEGNO,FINO AL TERMINE,FINO A 34,0,46
201516,BARI,SCUOLA PRIMARIA,SOSTEGNO,FINO AL TERMINE,TRA 35 E 44,2,47
201516,BARI,SCUOLA PRIMARIA,SOSTEGNO,FINO AL TERMINE,TRA 45 E 54,0,11
201516,BARI,SCUOLA PRIMARIA,SOSTEGNO,FINO AL TERMINE,OLTRE 54,0,1
201516,BARI,SCUOLA SECONDARIA I GRADO,NORMALE,ANNUALE,FINO A 34,1,0
201516,BARI,SCUOLA SECONDARIA I GRADO,NORMALE,ANNUALE,TRA 35 E 44,1,6
201516,BARI,SCUOLA SECONDARIA I GRADO,NORMALE,ANNUALE,TRA 45 E 54,2,0
201516,BARI,SCUOLA SECONDARIA I GRADO,NORMALE,FINO AL TERMINE,FINO A 34,11,13
201516,BARI,SCUOLA SECONDARIA I GRADO,NORMALE,FINO AL TERMINE,TRA 35 E 44,18,39
201516,BARI,SCUOLA SECONDARIA I GRADO,NORMALE,FINO AL TERMINE,TRA 45 E 54,11,15
201516,BARI,SCUOLA SECONDARIA I GRADO,NORMALE,FINO AL TERMINE,OLTRE 54,1,1
201516,BARI,SCUOLA SECONDARIA I GRADO,SOSTEGNO,FINO AL TERMINE,FINO A 34,0,7
201516,BARI,SCUOLA SECONDARIA I GRADO,SOSTEGNO,FINO AL TERMINE,TRA 35 E 44,1,36
201516,BARI,SCUOLA SECONDARIA I GRADO,SOSTEGNO,FINO AL TERMINE,TRA 45 E 54,1,5
201516,BARI,SCUOLA SECONDARIA II GRADO,NORMALE,ANNUALE,FINO A 34,11,7
201516,BARI,SCUOLA SECONDARIA II GRADO,NORMALE,ANNUALE,TRA 35 E 44,10,5
201516,BARI,SCUOLA SECONDARIA II GRADO,NORMALE,ANNUALE,TRA 45 E 54,2,2
201516,BARI,SCUOLA SECONDARIA II GRADO,NORMALE,ANNUALE,OLTRE 54,4,1
201516,BARI,SCUOLA SECONDARIA II GRADO,NORMALE,FINO AL TERMINE,FINO A 34,37,46
201516,BARI,SCUOLA SECONDARIA II GRADO,NORMALE,FINO AL TERMINE,TRA 35 E 44,55,85
201516,BARI,SCUOLA SECONDARIA II GRADO,NORMALE,FINO AL TERMINE,TRA 45 E 54,27,49
201516,BARI,SCUOLA SECONDARIA II GRADO,NORMALE,FINO AL TERMINE,OLTRE 54,10,7
201516,BARI,SCUOLA SECONDARIA II GRADO,SOSTEGNO,FINO AL TERMINE,FINO A 34,1,3
201516,BARI,SCUOLA SECONDARIA II GRADO,SOSTEGNO,FINO AL TERMINE,TRA 35 E 44,9,40
201516,BARI,SCUOLA SECONDARIA II GRADO,SOSTEGNO,FINO AL TERMINE,TRA 45 E 54,5,19
201516,BARI,SCUOLA SECONDARIA II GRADO,SOSTEGNO,FINO AL TERMINE,OLTRE 54,0,2
201516,BERGAMO,SCUOLA INFANZIA,NORMALE,ANNUALE,TRA 45 E 54,0,1
201516,BERGAMO,SCUOLA INFANZIA,NORMALE,FINO AL TERMINE,FINO A 34,0,2
201516,BERGAMO,SCUOLA INFANZIA,NORMALE,FINO AL TERMINE,TRA 35 E 44,0,24
201516,BERGAMO,SCUOLA INFANZIA,NORMALE,FINO AL TERMINE,TRA 45 E 54,0,10
201516,BERGAMO,SCUOLA INFANZIA,NORMALE,FINO AL TERMINE,OLTRE 54,0,2
201516,BERGAMO,SCUOLA INFANZIA,SOSTEGNO,FINO AL TERMINE,FINO A 34,1,23
201516,BERGAMO,SCUOLA INFANZIA,SOSTEGNO,FINO AL TERMINE,TRA 35 E 44,0,26
201516,BERGAMO,SCUOLA INFANZIA,SOSTEGNO,FINO AL TERMINE,TRA 45 E 54,0,18
201516,BERGAMO,SCUOLA INFANZIA,SOSTEGNO,FINO AL TERMINE,OLTRE 54,0,4
201516,BERGAMO,SCUOLA PRIMARIA,NORMALE,ANNUALE,FINO A 34,3,23
201516,BERGAMO,SCUOLA PRIMARIA,NORMALE,ANNUALE,TRA 35 E 44,3,21
201516,BERGAMO,SCUOLA PRIMARIA,NORMALE,ANNUALE,TRA 45 E 54,1,14
201516,BERGAMO,SCUOLA PRIMARIA,NORMALE,ANNUALE,OLTRE 54,0,2
201516,BERGAMO,SCUOLA PRIMARIA,NORMALE,FINO AL TERMINE,FINO A 34,2,98
201516,BERGAMO,SCUOLA PRIMARIA,NORMALE,FINO AL TERMINE,TRA 35 E 44,3,99
201516,BERGAMO,SCUOLA PRIMARIA,NORMALE,FINO AL TERMINE,TRA 45 E 54,0,42
201516,BERGAMO,SCUOLA PRIMARIA,NORMALE,FINO AL TERMINE,OLTRE 54,0,8
201516,BERGAMO,SCUOLA PRIMARIA,SOSTEGNO,ANNUALE,FINO A 34,0,5
201516,BERGAMO,SCUOLA PRIMARIA,SOSTEGNO,ANNUALE,TRA 35 E 44,1,11
201516,BERGAMO,SCUOLA PRIMARIA,SOSTEGNO,ANNUALE,TRA 45 E 54,0,2
201516,BERGAMO,SCUOLA PRIMARIA,SOSTEGNO,FINO AL TERMINE,FINO A 34,8,128
201516,BERGAMO,SCUOLA PRIMARIA,SOSTEGNO,FINO AL TERMINE,TRA 35 E 44,12,169
201516,BERGAMO,SCUOLA PRIMARIA,SOSTEGNO,FINO AL TERMINE,TRA 45 E 54,6,53
201516,BERGAMO,SCUOLA PRIMARIA,SOSTEGNO,FINO AL TERMINE,OLTRE 54,1,18
201516,BERGAMO,SCUOLA SECONDARIA I GRADO,NORMALE,ANNUALE,FINO A 34,5,8
201516,BERGAMO,SCUOLA SECONDARIA I GRADO,NORMALE,ANNUALE,TRA 35 E 44,18,16
201516,BERGAMO,SCUOLA SECONDARIA I GRADO,NORMALE,ANNUALE,TRA 45 E 54,3,10
201516,BERGAMO,SCUOLA SECONDARIA I GRADO,NORMALE,ANNUALE,OLTRE 54,0,1
201516,BERGAMO,SCUOLA SECONDARIA I GRADO,NORMALE,FINO AL TERMINE,FINO A 34,35,102
201516,BERGAMO,SCUOLA SECONDARIA I GRADO,NORMALE,FINO AL TERMINE,TRA 35 E 44,52,163
201516,BERGAMO,SCUOLA SECONDARIA I GRADO,NORMALE,FINO AL TERMINE,TRA 45 E 54,18,52
201516,BERGAMO,SCUOLA SECONDARIA I GRADO,NORMALE,FINO AL TERMINE,OLTRE 54,2,8
201516,BERGAMO,SCUOLA SECONDARIA I GRADO,SOSTEGNO,ANNUALE,FINO A 34,11,14
201516,BERGAMO,SCUOLA SECONDARIA I GRADO,SOSTEGNO,ANNUALE,TRA 35 E 44,15,40
201516,BERGAMO,SCUOLA SECONDARIA I GRADO,SOSTEGNO,ANNUALE,TRA 45 E 54,9,14
201516,BERGAMO,SCUOLA SECONDARIA I GRADO,SOSTEGNO,ANNUALE,OLTRE 54,3,0
201516,BERGAMO,SCUOLA SECONDARIA I GRADO,SOSTEGNO,FINO AL TERMINE,FINO A 34,24,49
201516,BERGAMO,SCUOLA SECONDARIA I GRADO,SOSTEGNO,FINO AL TERMINE,TRA 35 E 44,29,78
201516,BERGAMO,SCUOLA SECONDARIA I GRADO,SOSTEGNO,FINO AL TERMINE,TRA 45 E 54,11,23
201516,BERGAMO,SCUOLA SECONDARIA I GRADO,SOSTEGNO,FINO AL TERMINE,OLTRE 54,0,9
201516,BERGAMO,SCUOLA SECONDARIA II GRADO,NORMALE,ANNUALE,FINO A 34,25,14
201516,BERGAMO,SCUOLA SECONDARIA II GRADO,NORMALE,ANNUALE,TRA 35 E 44,22,8
201516,BERGAMO,SCUOLA SECONDARIA II GRADO,NORMALE,ANNUALE,TRA 45 E 54,5,4
201516,BERGAMO,SCUOLA SECONDARIA II GRADO,NORMALE,ANNUALE,OLTRE 54,0,1
201516,BERGAMO,SCUOLA SECONDARIA II GRADO,NORMALE,FINO AL TERMINE,FINO A 34,102,144
201516,BERGAMO,SCUOLA SECONDARIA II GRADO,NORMALE,FINO AL TERMINE,TRA 35 E 44,80,122
201516,BERGAMO,SCUOLA SECONDARIA II GRADO,NORMALE,FINO AL TERMINE,TRA 45 E 54,23,47
201516,BERGAMO,SCUOLA SECONDARIA II GRADO,NORMALE,FINO AL TERMINE,OLTRE 54,17,12
201516,BERGAMO,SCUOLA SECONDARIA II GRADO,SOSTEGNO,ANNUALE,FINO A 34,1,0
201516,BERGAMO,SCUOLA SECONDARIA II GRADO,SOSTEGNO,FINO AL TERMINE,FINO A 34,20,31
201516,BERGAMO,SCUOLA SECONDARIA II GRADO,SOSTEGNO,FINO AL TERMINE,TRA 35 E 44,16,14
201516,BERGAMO,SCUOLA SECONDARIA II GRADO,SOSTEGNO,FINO AL TERMINE,TRA 45 E 54,7,9
201516,BERGAMO,SCUOLA SECONDARIA II GRADO,SOSTEGNO,FINO AL TERMINE,OLTRE 54,3,1
201516,BIELLA,SCUOLA INFANZIA,NORMALE,FINO AL TERMINE,FINO A 34,0,1
201516,BIELLA,SCUOLA INFANZIA,NORMALE,FINO AL TERMINE,TRA 35 E 44,1,7
201516,BIELLA,SCUOLA INFANZIA,NORMALE,FINO AL TERMINE,TRA 45 E 54,0,3
201516,BIELLA,SCUOLA INFANZIA,SOSTEGNO,FINO AL TERMINE,FINO A 34,0,7
201516,BIELLA,SCUOLA INFANZIA,SOSTEGNO,FINO AL TERMINE,TRA 35 E 44,2,8
201516,BIELLA,SCUOLA INFANZIA,SOSTEGNO,FINO AL TERMINE,TRA 45 E 54,0,4
201516,BIELLA,SCUOLA INFANZIA,SOSTEGNO,FINO AL TERMINE,OLTRE 54,0,2
201516,BIELLA,SCUOLA PRIMARIA,NORMALE,FINO AL TERMINE,FINO A 34,3,30
201516,BIELLA,SCUOLA PRIMARIA,NORMALE,FINO AL TERMINE,TRA 35 E 44,1,23
201516,BIELLA,SCUOLA PRIMARIA,NORMALE,FINO AL TERMINE,TRA 45 E 54,0,9
201516,BIELLA,SCUOLA PRIMARIA,NORMALE,FINO AL TERMINE,OLTRE 54,1,3
201516,BIELLA,SCUOLA PRIMARIA,SOSTEGNO,FINO AL TERMINE,FINO A 34,3,28
201516,BIELLA,SCUOLA PRIMARIA,SOSTEGNO,FINO AL TERMINE,TRA 35 E 44,2,25
201516,BIELLA,SCUOLA PRIMARIA,SOSTEGNO,FINO AL TERMINE,TRA 45 E 54,0,7
201516,BIELLA,SCUOLA PRIMARIA,SOSTEGNO,FINO AL TERMINE,OLTRE 54,1,2
201516,BIELLA,SCUOLA SECONDARIA I GRADO,NORMALE,FINO AL TERMINE,FINO A 34,9,24
201516,BIELLA,SCUOLA SECONDARIA I GRADO,NORMALE,FINO AL TERMINE,TRA 35 E 44,8,23
201516,BIELLA,SCUOLA SECONDARIA I GRADO,NORMALE,FINO AL TERMINE,TRA 45 E 54,5,8
201516,BIELLA,SCUOLA SECONDARIA I GRADO,NORMALE,FINO AL TERMINE,OLTRE 54,0,2
201516,BIELLA,SCUOLA SECONDARIA I GRADO,SOSTEGNO,FINO AL TERMINE,FINO A 34,4,13
201516,BIELLA,SCUOLA SECONDARIA I GRADO,SOSTEGNO,FINO AL TERMINE,TRA 35 E 44,6,23
201516,BIELLA,SCUOLA SECONDARIA I GRADO,SOSTEGNO,FINO AL TERMINE,TRA 45 E 54,4,14
201516,BIELLA,SCUOLA SECONDARIA II GRADO,NORMALE,FINO AL TERMINE,FINO A 34,8,34
201516,BIELLA,SCUOLA SECONDARIA II GRADO,NORMALE,FINO AL TERMINE,TRA 35 E 44,20,30
201516,BIELLA,SCUOLA SECONDARIA II GRADO,NORMALE,FINO AL TERMINE,TRA 45 E 54,8,12
201516,BIELLA,SCUOLA SECONDARIA II GRADO,NORMALE,FINO AL TERMINE,OLTRE 54,0,3
201516,BIELLA,SCUOLA SECONDARIA II GRADO,SOSTEGNO,FINO AL TERMINE,FINO A 34,4,11
201516,BIELLA,SCUOLA SECONDARIA II GRADO,SOSTEGNO,FINO AL TERMINE,TRA 35 E 44,13,22
201516,BIELLA,SCUOLA SECONDARIA II GRADO,SOSTEGNO,FINO AL TERMINE,TRA 45 E 54,3,9
201516,BIELLA,SCUOLA SECONDARIA II GRADO,SOSTEGNO,FINO AL TERMINE,OLTRE 54,1,0
201516,BELLUNO,SCUOLA INFANZIA,NORMALE,FINO AL TERMINE,FINO A 34,0,8
201516,BELLUNO,SCUOLA INFANZIA,NORMALE,FINO AL TERMINE,TRA 35 E 44,0,16
201516,BELLUNO,SCUOLA INFANZIA,NORMALE,FINO AL TERMINE,TRA 45 E 54,0,8
201516,BELLUNO,SCUOLA INFANZIA,SOSTEGNO,FINO AL TERMINE,FINO A 34,0,10
201516,BELLUNO,SCUOLA INFANZIA,SOSTEGNO,FINO AL TERMINE,TRA 35 E 44,0,4
201516,BELLUNO,SCUOLA INFANZIA,SOSTEGNO,FINO AL TERMINE,OLTRE 54,0,1
201516,BELLUNO,SCUOLA PRIMARIA,NORMALE,FINO AL TERMINE,FINO A 34,1,10
201516,BELLUNO,SCUOLA PRIMARIA,NORMALE,FINO AL TERMINE,TRA 35 E 44,1,16
201516,BELLUNO,SCUOLA PRIMARIA,NORMALE,FINO AL TERMINE,TRA 45 E 54,0,13
201516,BELLUNO,SCUOLA PRIMARIA,NORMALE,FINO AL TERMINE,OLTRE 54,0,2
201516,BELLUNO,SCUOLA PRIMARIA,SOSTEGNO,ANNUALE,FINO A 34,0,1
201516,BELLUNO,SCUOLA PRIMARIA,SOSTEGNO,FINO AL TERMINE,FINO A 34,0,13
201516,BELLUNO,SCUOLA PRIMARIA,SOSTEGNO,FINO AL TERMINE,TRA 35 E 44,3,22
201516,BELLUNO,SCUOLA PRIMARIA,SOSTEGNO,FINO AL TERMINE,TRA 45 E 54,0,13
201516,BELLUNO,SCUOLA PRIMARIA,SOSTEGNO,FINO AL TERMINE,OLTRE 54,1,6
201516,BELLUNO,SCUOLA SECONDARIA I GRADO,NORMALE,ANNUALE,FINO A 34,1,0
201516,BELLUNO,SCUOLA SECONDARIA I GRADO,NORMALE,ANNUALE,TRA 35 E 44,1,2
201516,BELLUNO,SCUOLA SECONDARIA I GRADO,NORMALE,ANNUALE,TRA 45 E 54,1,2
201516,BELLUNO,SCUOLA SECONDARIA I GRADO,NORMALE,ANNUALE,OLTRE 54,1,0
201516,BELLUNO,SCUOLA SECONDARIA I GRADO,NORMALE,FINO AL TERMINE,FINO A 34,7,25
201516,BELLUNO,SCUOLA SECONDARIA I GRADO,NORMALE,FINO AL TERMINE,TRA 35 E 44,15,24
201516,BELLUNO,SCUOLA SECONDARIA I GRADO,NORMALE,FINO AL TERMINE,TRA 45 E 54,11,19
201516,BELLUNO,SCUOLA SECONDARIA I GRADO,NORMALE,FINO AL TERMINE,OLTRE 54,1,1
201516,BELLUNO,SCUOLA SECONDARIA I GRADO,SOSTEGNO,ANNUALE,TRA 45 E 54,1,1
201516,BELLUNO,SCUOLA SECONDARIA I GRADO,SOSTEGNO,FINO AL TERMINE,FINO A 34,4,6
201516,BELLUNO,SCUOLA SECONDARIA I GRADO,SOSTEGNO,FINO AL TERMINE,TRA 35 E 44,6,14
201516,BELLUNO,SCUOLA SECONDARIA I GRADO,SOSTEGNO,FINO AL TERMINE,TRA 45 E 54,5,7
201516,BELLUNO,SCUOLA SECONDARIA I GRADO,SOSTEGNO,FINO AL TERMINE,OLTRE 54,1,3
201516,BELLUNO,SCUOLA SECONDARIA II GRADO,NORMALE,ANNUALE,FINO A 34,2,0
201516,BELLUNO,SCUOLA SECONDARIA II GRADO,NORMALE,ANNUALE,TRA 35 E 44,2,4
201516,BELLUNO,SCUOLA SECONDARIA II GRADO,NORMALE,ANNUALE,TRA 45 E 54,3,3
201516,BELLUNO,SCUOLA SECONDARIA II GRADO,NORMALE,FINO AL TERMINE,FINO A 34,24,22
201516,BELLUNO,SCUOLA SECONDARIA II GRADO,NORMALE,FINO AL TERMINE,TRA 35 E 44,22,29
201516,BELLUNO,SCUOLA SECONDARIA II GRADO,NORMALE,FINO AL TERMINE,TRA 45 E 54,14,15
201516,BELLUNO,SCUOLA SECONDARIA II GRADO,NORMALE,FINO AL TERMINE,OLTRE 54,6,4
201516,BELLUNO,SCUOLA SECONDARIA II GRADO,SOSTEGNO,FINO AL TERMINE,FINO A 34,5,7
201516,BELLUNO,SCUOLA SECONDARIA II GRADO,SOSTEGNO,FINO AL TERMINE,TRA 35 E 44,4,10
201516,BELLUNO,SCUOLA SECONDARIA II GRADO,SOSTEGNO,FINO AL TERMINE,TRA 45 E 54,3,3
201516,BELLUNO,SCUOLA SECONDARIA II GRADO,SOSTEGNO,FINO AL TERMINE,OLTRE 54,2,0
201516,BENEVENTO,SCUOLA INFANZIA,NORMALE,FINO AL TERMINE,FINO A 34,0,1
201516,BENEVENTO,SCUOLA INFANZIA,NORMALE,FINO AL TERMINE,TRA 35 E 44,0,1
201516,BENEVENTO,SCUOLA INFANZIA,NORMALE,FINO AL TERMINE,TRA 45 E 54,0,3
201516,BENEVENTO,SCUOLA INFANZIA,NORMALE,FINO AL TERMINE,OLTRE 54,0,1
201516,BENEVENTO,SCUOLA INFANZIA,SOSTEGNO,ANNUALE,TRA 35 E 44,0,1
201516,BENEVENTO,SCUOLA INFANZIA,SOSTEGNO,FINO AL TERMINE,FINO A 34,0,12
201516,BENEVENTO,SCUOLA INFANZIA,SOSTEGNO,FINO AL TERMINE,TRA 35 E 44,0,13
201516,BENEVENTO,SCUOLA INFANZIA,SOSTEGNO,FINO AL TERMINE,TRA 45 E 54,0,6
201516,BENEVENTO,SCUOLA INFANZIA,SOSTEGNO,FINO AL TERMINE,OLTRE 54,0,6
201516,BENEVENTO,SCUOLA PRIMARIA,NORMALE,FINO AL TERMINE,TRA 35 E 44,0,1
201516,BENEVENTO,SCUOLA PRIMARIA,NORMALE,FINO AL TERMINE,TRA 45 E 54,0,3
201516,BENEVENTO,SCUOLA PRIMARIA,SOSTEGNO,FINO AL TERMINE,FINO A 34,0,10
201516,BENEVENTO,SCUOLA PRIMARIA,SOSTEGNO,FINO AL TERMINE,TRA 35 E 44,0,8
201516,BENEVENTO,SCUOLA PRIMARIA,SOSTEGNO,FINO AL TERMINE,TRA 45 E 54,0,4
201516,BENEVENTO,SCUOLA SECONDARIA I GRADO,NORMALE,ANNUALE,FINO A 34,1,1
201516,BENEVENTO,SCUOLA SECONDARIA I GRADO,NORMALE,ANNUALE,TRA 35 E 44,1,0
201516,BENEVENTO,SCUOLA SECONDARIA I GRADO,NORMALE,ANNUALE,TRA 45 E 54,1,2
201516,BENEVENTO,SCUOLA SECONDARIA I GRADO,NORMALE,ANNUALE,OLTRE 54,0,1
201516,BENEVENTO,SCUOLA SECONDARIA I GRADO,NORMALE,FINO AL TERMINE,FINO A 34,19,11
201516,BENEVENTO,SCUOLA SECONDARIA I GRADO,NORMALE,FINO AL TERMINE,TRA 35 E 44,11,17
201516,BENEVENTO,SCUOLA SECONDARIA I GRADO,NORMALE,FINO AL TERMINE,TRA 45 E 54,11,22
201516,BENEVENTO,SCUOLA SECONDARIA I GRADO,NORMALE,FINO AL TERMINE,OLTRE 54,1,7
201516,BENEVENTO,SCUOLA SECONDARIA I GRADO,SOSTEGNO,FINO AL TERMINE,FINO A 34,0,5
201516,BENEVENTO,SCUOLA SECONDARIA I GRADO,SOSTEGNO,FINO AL TERMINE,TRA 35 E 44,0,5
201516,BENEVENTO,SCUOLA SECONDARIA I GRADO,SOSTEGNO,FINO AL TERMINE,TRA 45 E 54,0,2
201516,BENEVENTO,SCUOLA SECONDARIA I GRADO,SOSTEGNO,FINO AL TERMINE,OLTRE 54,1,0
201516,BENEVENTO,SCUOLA SECONDARIA II GRADO,NORMALE,ANNUALE,FINO A 34,1,2
