ANNOSCOLASTICO,PROVINCIA,ORDINESCUOLA,TIPOPOSTO,TIPOSUPPLENZA,FASCIAETA,DOCENTISUPPLENTIMASCHI,DOCENTISUPPLENTIFEMMINE
201718,PISA,SCUOLA SECONDARIA I GRADO,SOSTEGNO,ANNUALE,OLTRE 54,0,1
201718,LECCO,SCUOLA SECONDARIA I GRADO,SOSTEGNO,FINO AL TERMINE,TRA 35 E 44,6,27
201718,CASERTA,SCUOLA SECONDARIA II GRADO,SOSTEGNO,FINO AL TERMINE,OLTRE 54,1,1
201718,FERMO,SCUOLA PRIMARIA,SOSTEGNO,FINO AL TERMINE,TRA 35 E 44,0,16
201718,MONZA E BRIANZA,SCUOLA SECONDARIA II GRADO,NORMALE,ANNUALE,FINO A 34,17,25
201718,CREMONA,SCUOLA SECONDARIA II GRADO,NORMALE,FINO AL TERMINE,TRA 35 E 44,19,42
201718,LA SPEZIA,SCUOLA SECONDARIA I GRADO,NORMALE,FINO AL TERMINE,FINO A 34,6,11
201718,PERUGIA,SCUOLA SECONDARIA I GRADO,SOSTEGNO,ANNUALE,FINO A 34,0,1
201718,ROMA,SCUOLA PRIMARIA,NORMALE,ANNUALE,TRA 35 E 44,2,51
201718,MACERATA,SCUOLA INFANZIA,NORMALE,FINO AL TERMINE,TRA 35 E 44,0,5
201718,LECCO,SCUOLA SECONDARIA II GRADO,NORMALE,ANNUALE,FINO A 34,3,10
201718,VICENZA,SCUOLA PRIMARIA,SOSTEGNO,ANNUALE,TRA 35 E 44,8,79
201718,TORINO,SCUOLA PRIMARIA,SOSTEGNO,ANNUALE,FINO A 34,0,41
201718,BARI,SCUOLA PRIMARIA,SOSTEGNO,FINO AL TERMINE,OLTRE 54,0,4
201718,ORISTANO,SCUOLA PRIMARIA,SOSTEGNO,FINO AL TERMINE,FINO A 34,0,3
201718,VICENZA,SCUOLA INFANZIA,NORMALE,FINO AL TERMINE,TRA 45 E 54,0,16
201718,MONZA E BRIANZA,SCUOLA SECONDARIA II GRADO,SOSTEGNO,FINO AL TERMINE,FINO A 34,30,47
201718,ASTI,SCUOLA SECONDARIA I GRADO,SOSTEGNO,ANNUALE,TRA 45 E 54,1,4
201718,BERGAMO,SCUOLA SECONDARIA I GRADO,NORMALE,ANNUALE,TRA 45 E 54,9,23
201718,FOGGIA,SCUOLA SECONDARIA I GRADO,NORMALE,FINO AL TERMINE,FINO A 34,5,23
201718,GORIZIA,SCUOLA SECONDARIA II GRADO,NORMALE,FINO AL TERMINE,OLTRE 54,4,2
201718,VICENZA,SCUOLA SECONDARIA II GRADO,SOSTEGNO,ANNUALE,FINO A 34,6,6
201718,MANTOVA,SCUOLA SECONDARIA II GRADO,SOSTEGNO,FINO AL TERMINE,OLTRE 54,4,2
201718,LECCO,SCUOLA INFANZIA,NORMALE,FINO AL TERMINE,FINO A 34,0,1
201718,PIACENZA,SCUOLA SECONDARIA II GRADO,NORMALE,FINO AL TERMINE,TRA 35 E 44,23,44
201718,BIELLA,SCUOLA PRIMARIA,SOSTEGNO,FINO AL TERMINE,OLTRE 54,1,1
201718,MONZA E BRIANZA,SCUOLA SECONDARIA I GRADO,NORMALE,ANNUALE,FINO A 34,12,44
201718,VENEZIA,SCUOLA SECONDARIA II GRADO,SOSTEGNO,FINO AL TERMINE,TRA 35 E 44,31,45
201718,TRAPANI,SCUOLA INFANZIA,NORMALE,FINO AL TERMINE,TRA 45 E 54,0,5
201718,VITERBO,SCUOLA SECONDARIA II GRADO,NORMALE,ANNUALE,OLTRE 54,1,1
201718,REGGIO EMILIA,SCUOLA PRIMARIA,SOSTEGNO,ANNUALE,FINO A 34,0,1
201718,MILANO,SCUOLA SECONDARIA I GRADO,NORMALE,ANNUALE,TRA 35 E 44,89,267
201718,BENEVENTO,SCUOLA SECONDARIA II GRADO,NORMALE,FINO AL TERMINE,TRA 35 E 44,21,30
201718,SONDRIO,SCUOLA SECONDARIA I GRADO,SOSTEGNO,FINO AL TERMINE,TRA 35 E 44,4,11
201718,NAPOLI,SCUOLA SECONDARIA I GRADO,NORMALE,FINO AL TERMINE,OLTRE 54,7,19
201718,CHIETI,SCUOLA SECONDARIA II GRADO,NORMALE,ANNUALE,FINO A 34,3,4
201718,LODI,SCUOLA PRIMARIA,NORMALE,FINO AL TERMINE,TRA 35 E 44,1,22
201718,VITERBO,SCUOLA PRIMARIA,SOSTEGNO,ANNUALE,TRA 35 E 44,0,1
201718,BIELLA,SCUOLA PRIMARIA,SOSTEGNO,ANNUALE,FINO A 34,0,2
201718,SAVONA,SCUOLA INFANZIA,SOSTEGNO,ANNUALE,TRA 35 E 44,0,1
201718,GENOVA,SCUOLA SECONDARIA I GRADO,NORMALE,ANNUALE,OLTRE 54,1,2
201718,BOLOGNA,SCUOLA SECONDARIA I GRADO,NORMALE,ANNUALE,OLTRE 54,0,1
201718,PISA,SCUOLA INFANZIA,SOSTEGNO,FINO AL TERMINE,TRA 35 E 44,2,67
201718,SALERNO,SCUOLA INFANZIA,SOSTEGNO,FINO AL TERMINE,OLTRE 54,0,24
201718,MACERATA,SCUOLA SECONDARIA II GRADO,NORMALE,FINO AL TERMINE,FINO A 34,20,47
201718,MATERA,SCUOLA SECONDARIA I GRADO,NORMALE,ANNUALE,FINO A 34,2,0
201718,LODI,SCUOLA INFANZIA,SOSTEGNO,FINO AL TERMINE,FINO A 34,0,6
201718,ANCONA,SCUOLA INFANZIA,SOSTEGNO,ANNUALE,FINO A 34,0,1
201718,VARESE,SCUOLA PRIMARIA,SOSTEGNO,ANNUALE,TRA 45 E 54,2,32
201718,SIRACUSA,SCUOLA SECONDARIA II GRADO,NORMALE,ANNUALE,TRA 35 E 44,0,3
201718,LIVORNO,SCUOLA SECONDARIA II GRADO,SOSTEGNO,FINO AL TERMINE,TRA 45 E 54,10,40
201718,FERRARA,SCUOLA INFANZIA,SOSTEGNO,ANNUALE,TRA 35 E 44,0,2
201718,ISERNIA,SCUOLA SECONDARIA II GRADO,NORMALE,ANNUALE,TRA 45 E 54,2,0
201718,ALESSANDRIA,SCUOLA SECONDARIA I GRADO,NORMALE,ANNUALE,TRA 35 E 44,9,18
201718,PESARO E URBINO,SCUOLA INFANZIA,SOSTEGNO,FINO AL TERMINE,OLTRE 54,0,3
201718,PRATO,SCUOLA SECONDARIA II GRADO,NORMALE,FINO AL TERMINE,TRA 35 E 44,22,37
201718,AREZZO,SCUOLA SECONDARIA I GRADO,NORMALE,ANNUALE,TRA 35 E 44,5,9
201718,SALERNO,SCUOLA INFANZIA,NORMALE,ANNUALE,TRA 35 E 44,0,1
201718,CREMONA,SCUOLA SECONDARIA I GRADO,SOSTEGNO,ANNUALE,TRA 45 E 54,9,21
201718,RAVENNA,SCUOLA PRIMARIA,SOSTEGNO,ANNUALE,TRA 35 E 44,0,1
201718,SIRACUSA,SCUOLA SECONDARIA I GRADO,NORMALE,FINO AL TERMINE,TRA 45 E 54,4,7
201718,PESARO E URBINO,SCUOLA SECONDARIA II GRADO,NORMALE,ANNUALE,OLTRE 54,1,1
201718,ROMA,SCUOLA INFANZIA,NORMALE,FINO AL TERMINE,TRA 45 E 54,1,48
201718,FORLI'-CESENA,SCUOLA SECONDARIA II GRADO,SOSTEGNO,FINO AL TERMINE,TRA 35 E 44,7,16
201718,CAMPOBASSO,SCUOLA SECONDARIA II GRADO,NORMALE,FINO AL TERMINE,OLTRE 54,3,2
201718,PESARO E URBINO,SCUOLA INFANZIA,NORMALE,FINO AL TERMINE,FINO A 34,0,4
201718,LATINA,SCUOLA SECONDARIA II GRADO,NORMALE,ANNUALE,FINO A 34,4,4
201718,BIELLA,SCUOLA SECONDARIA II GRADO,SOSTEGNO,FINO AL TERMINE,OLTRE 54,1,0
201718,UDINE,SCUOLA SECONDARIA I GRADO,NORMALE,FINO AL TERMINE,FINO A 34,11,38
201718,CALTANISSETTA,SCUOLA SECONDARIA I GRADO,SOSTEGNO,FINO AL TERMINE,FINO A 34,3,3
201718,POTENZA,SCUOLA PRIMARIA,SOSTEGNO,ANNUALE,TRA 35 E 44,0,2
201718,COMO,SCUOLA SECONDARIA II GRADO,NORMALE,ANNUALE,FINO A 34,6,11
201718,CAGLIARI,SCUOLA SECONDARIA II GRADO,NORMALE,FINO AL TERMINE,FINO A 34,20,36
201718,LUCCA,SCUOLA PRIMARIA,SOSTEGNO,FINO AL TERMINE,FINO A 34,2,36
201718,NOVARA,SCUOLA PRIMARIA,NORMALE,ANNUALE,TRA 45 E 54,0,1
201718,LODI,SCUOLA SECONDARIA II GRADO,NORMALE,FINO AL TERMINE,TRA 45 E 54,11,23
201718,MESSINA,SCUOLA INFANZIA,SOSTEGNO,FINO AL TERMINE,TRA 35 E 44,0,80
201718,REGGIO CALABRIA,SCUOLA SECONDARIA I GRADO,SOSTEGNO,ANNUALE,OLTRE 54,1,0
201718,COMO,SCUOLA PRIMARIA,SOSTEGNO,ANNUALE,OLTRE 54,2,7
201718,ASCOLI PICENO,SCUOLA SECONDARIA II GRADO,NORMALE,ANNUALE,TRA 35 E 44,1,1
201718,FOGGIA,SCUOLA INFANZIA,NORMALE,FINO AL TERMINE,TRA 35 E 44,0,3
201718,UDINE,SCUOLA SECONDARIA II GRADO,NORMALE,ANNUALE,TRA 45 E 54,13,10
201718,NOVARA,SCUOLA SECONDARIA II GRADO,NORMALE,FINO AL TERMINE,TRA 45 E 54,13,18
201718,ENNA,SCUOLA SECONDARIA I GRADO,NORMALE,FINO AL TERMINE,TRA 35 E 44,2,12
201718,LUCCA,SCUOLA PRIMARIA,NORMALE,FINO AL TERMINE,FINO A 34,0,17
201718,MODENA,SCUOLA SECONDARIA I GRADO,SOSTEGNO,FINO AL TERMINE,TRA 35 E 44,16,33
201718,CATANIA,SCUOLA PRIMARIA,SOSTEGNO,FINO AL TERMINE,TRA 45 E 54,8,126
201718,SIENA,SCUOLA SECONDARIA I GRADO,SOSTEGNO,ANNUALE,TRA 35 E 44,0,1
201718,BRESCIA,SCUOLA PRIMARIA,SOSTEGNO,FINO AL TERMINE,FINO A 34,3,76
201718,OLBIA-TEMPIO,SCUOLA PRIMARIA,SOSTEGNO,ANNUALE,TRA 45 E 54,0,4
201718,CASERTA,SCUOLA PRIMARIA,SOSTEGNO,FINO AL TERMINE,FINO A 34,1,5
201718,NUORO,SCUOLA SECONDARIA II GRADO,SOSTEGNO,FINO AL TERMINE,TRA 35 E 44,3,13
201718,RIMINI,SCUOLA PRIMARIA,NORMALE,ANNUALE,TRA 45 E 54,0,2
201718,VERCELLI,SCUOLA SECONDARIA II GRADO,SOSTEGNO,FINO AL TERMINE,TRA 45 E 54,2,9
201718,TERAMO,SCUOLA SECONDARIA II GRADO,NORMALE,FINO AL TERMINE,TRA 45 E 54,11,19
201718,PALERMO,SCUOLA SECONDARIA I GRADO,NORMALE,FINO AL TERMINE,TRA 45 E 54,10,21
201718,CUNEO,SCUOLA INFANZIA,NORMALE,ANNUALE,TRA 35 E 44,0,1
201718,COSENZA,SCUOLA PRIMARIA,NORMALE,FINO AL TERMINE,OLTRE 54,0,8
201718,PISTOIA,SCUOLA INFANZIA,NORMALE,FINO AL TERMINE,OLTRE 54,0,2
201718,ROMA,SCUOLA SECONDARIA I GRADO,NORMALE,FINO AL TERMINE,TRA 45 E 54,36,166
201718,MACERATA,SCUOLA SECONDARIA I GRADO,NORMALE,FINO AL TERMINE,OLTRE 54,2,1
201718,BRINDISI,SCUOLA SECONDARIA I GRADO,SOSTEGNO,ANNUALE,TRA 45 E 54,0,1
201718,L'AQUILA,SCUOLA SECONDARIA II GRADO,NORMALE,FINO AL TERMINE,TRA 45 E 54,13,20
201718,BARI,SCUOLA INFANZIA,SOSTEGNO,FINO AL TERMINE,TRA 35 E 44,0,58
201718,SASSARI,SCUOLA SECONDARIA II GRADO,NORMALE,ANNUALE,TRA 45 E 54,3,4
201718,VERCELLI,SCUOLA PRIMARIA,SOSTEGNO,ANNUALE,TRA 35 E 44,2,13
201718,VENEZIA,SCUOLA SECONDARIA II GRADO,SOSTEGNO,ANNUALE,TRA 45 E 54,1,0
201718,FROSINONE,SCUOLA PRIMARIA,SOSTEGNO,FINO AL TERMINE,TRA 35 E 44,0,30
201718,ALESSANDRIA,SCUOLA INFANZIA,NORMALE,FINO AL TERMINE,FINO A 34,0,1
201718,MEDIO CAMPIDANO,SCUOLA PRIMARIA,SOSTEGNO,FINO AL TERMINE,FINO A 34,0,5
201718,PIACENZA,SCUOLA PRIMARIA,NORMALE,ANNUALE,OLTRE 54,0,1
201718,LECCE,SCUOLA SECONDARIA II GRADO,NORMALE,ANNUALE,TRA 45 E 54,4,1
201718,BARI,SCUOLA SECONDARIA II GRADO,SOSTEGNO,FINO AL TERMINE,TRA 35 E 44,15,65
201718,ORISTANO,SCUOLA SECONDARIA II GRADO,NORMALE,FINO AL TERMINE,TRA 35 E 44,11,24
201718,TRAPANI,SCUOLA INFANZIA,SOSTEGNO,FINO AL TERMINE,OLTRE 54,0,9
201718,AVELLINO,SCUOLA SECONDARIA II GRADO,SOSTEGNO,FINO AL TERMINE,TRA 45 E 54,0,7
201718,FROSINONE,SCUOLA INFANZIA,SOSTEGNO,FINO AL TERMINE,OLTRE 54,0,11
201718,TREVISO,SCUOLA SECONDARIA II GRADO,NORMALE,ANNUALE,FINO A 34,24,19
201718,PISA,SCUOLA PRIMARIA,SOSTEGNO,FINO AL TERMINE,TRA 35 E 44,8,158
201718,BARLETTA-ADRIA-TRANI,SCUOLA INFANZIA,SOSTEGNO,FINO AL TERMINE,FINO A 34,0,25
201718,CHIETI,SCUOLA INFANZIA,NORMALE,FINO AL TERMINE,OLTRE 54,0,1
201718,TRAPANI,SCUOLA SECONDARIA II GRADO,SOSTEGNO,FINO AL TERMINE,OLTRE 54,1,4
201718,BARI,SCUOLA SECONDARIA II GRADO,NORMALE,ANNUALE,OLTRE 54,4,0
201718,ROVIGO,SCUOLA INFANZIA,NORMALE,FINO AL TERMINE,OLTRE 54,0,1
201718,GROSSETO,SCUOLA SECONDARIA II GRADO,NORMALE,FINO AL TERMINE,FINO A 34,23,36
201718,RIMINI,SCUOLA SECONDARIA II GRADO,SOSTEGNO,FINO AL TERMINE,TRA 45 E 54,4,10
201718,FROSINONE,SCUOLA SECONDARIA II GRADO,SOSTEGNO,FINO AL TERMINE,TRA 35 E 44,7,12
201718,POTENZA,SCUOLA INFANZIA,NORMALE,FINO AL TERMINE,FINO A 34,0,1
201718,MILANO,SCUOLA SECONDARIA II GRADO,NORMALE,FINO AL TERMINE,TRA 45 E 54,109,175
201718,PISA,SCUOLA PRIMARIA,NORMALE,FINO AL TERMINE,FINO A 34,1,16
201718,BRESCIA,SCUOLA SECONDARIA II GRADO,SOSTEGNO,FINO AL TERMINE,FINO A 34,48,69
201718,VITERBO,SCUOLA SECONDARIA II GRADO,NORMALE,ANNUALE,TRA 35 E 44,7,5
201718,GORIZIA,SCUOLA SECONDARIA II GRADO,SOSTEGNO,FINO AL TERMINE,OLTRE 54,2,3
201718,CAGLIARI,SCUOLA PRIMARIA,NORMALE,FINO AL TERMINE,TRA 45 E 54,1,12
201718,BENEVENTO,SCUOLA PRIMARIA,SOSTEGNO,FINO AL TERMINE,TRA 35 E 44,0,13
201718,OGLIASTRA,SCUOLA SECONDARIA II GRADO,NORMALE,FINO AL TERMINE,FINO A 34,6,6
201718,PADOVA,SCUOLA SECONDARIA I GRADO,SOSTEGNO,ANNUALE,FINO A 34,5,23
201718,VARESE,SCUOLA SECONDARIA I GRADO,SOSTEGNO,FINO AL TERMINE,OLTRE 54,2,4
201718,REGGIO CALABRIA,SCUOLA PRIMARIA,NORMALE,FINO AL TERMINE,TRA 45 E 54,0,7
201718,LECCE,SCUOLA INFANZIA,NORMALE,FINO AL TERMINE,TRA 35 E 44,0,7
201718,PESARO E URBINO,SCUOLA SECONDARIA I GRADO,SOSTEGNO,ANNUALE,TRA 35 E 44,1,6
201718,PESCARA,SCUOLA PRIMARIA,NORMALE,FINO AL TERMINE,FINO A 34,0,3
201718,LATINA,SCUOLA INFANZIA,SOSTEGNO,ANNUALE,TRA 45 E 54,0,3
201718,VERCELLI,SCUOLA SECONDARIA II GRADO,NORMALE,FINO AL TERMINE,FINO A 34,28,32
201718,TERAMO,SCUOLA SECONDARIA I GRADO,SOSTEGNO,ANNUALE,TRA 35 E 44,1,1
201718,FOGGIA,SCUOLA SECONDARIA II GRADO,SOSTEGNO,FINO AL TERMINE,TRA 35 E 44,11,24
201718,TRIESTE,SCUOLA SECONDARIA I GRADO,NORMALE,FINO AL TERMINE,TRA 35 E 44,2,22
201718,VARESE,SCUOLA INFANZIA,NORMALE,FINO AL TERMINE,TRA 35 E 44,0,9
201718,MODENA,SCUOLA PRIMARIA,NORMALE,FINO AL TERMINE,TRA 45 E 54,6,40
201718,RIETI,SCUOLA INFANZIA,SOSTEGNO,ANNUALE,TRA 45 E 54,0,1
201718,MANTOVA,SCUOLA PRIMARIA,NORMALE,FINO AL TERMINE,TRA 45 E 54,1,18
201718,MEDIO CAMPIDANO,SCUOLA INFANZIA,NORMALE,FINO AL TERMINE,TRA 45 E 54,0,1
201718,NAPOLI,SCUOLA SECONDARIA I GRADO,SOSTEGNO,ANNUALE,TRA 45 E 54,0,2
201718,CROTONE,SCUOLA SECONDARIA II GRADO,NORMALE,FINO AL TERMINE,FINO A 34,8,16
201718,MONZA E BRIANZA,SCUOLA SECONDARIA II GRADO,NORMALE,ANNUALE,TRA 35 E 44,22,22
201718,LECCE,SCUOLA PRIMARIA,SOSTEGNO,FINO AL TERMINE,OLTRE 54,0,14
201718,ANCONA,SCUOLA PRIMARIA,NORMALE,ANNUALE,TRA 45 E 54,0,1
201718,IMPERIA,SCUOLA SECONDARIA I GRADO,NORMALE,ANNUALE,TRA 35 E 44,0,1
201718,PERUGIA,SCUOLA INFANZIA,SOSTEGNO,FINO AL TERMINE,FINO A 34,0,26
201718,POTENZA,SCUOLA SECONDARIA II GRADO,NORMALE,FINO AL TERMINE,OLTRE 54,6,12
201718,PESCARA,SCUOLA SECONDARIA I GRADO,NORMALE,FINO AL TERMINE,FINO A 34,5,14
201718,PRATO,SCUOLA SECONDARIA II GRADO,SOSTEGNO,FINO AL TERMINE,TRA 35 E 44,13,47
201718,AGRIGENTO,SCUOLA SECONDARIA I GRADO,SOSTEGNO,FINO AL TERMINE,TRA 45 E 54,7,9
201718,AREZZO,SCUOLA SECONDARIA I GRADO,SOSTEGNO,ANNUALE,TRA 35 E 44,0,1
201718,TREVISO,SCUOLA SECONDARIA I GRADO,NORMALE,FINO AL TERMINE,TRA 45 E 54,23,67
201718,COSENZA,SCUOLA SECONDARIA I GRADO,SOSTEGNO,FINO AL TERMINE,TRA 35 E 44,4,22
201718,VERBANO-CUSIO-OSSOLA,SCUOLA INFANZIA,NORMALE,FINO AL TERMINE,TRA 45 E 54,0,2
201718,MODENA,SCUOLA SECONDARIA I GRADO,NORMALE,ANNUALE,OLTRE 54,0,3
201718,GORIZIA,SCUOLA SECONDARIA I GRADO,SOSTEGNO,FINO AL TERMINE,TRA 35 E 44,0,2
201718,ROMA,SCUOLA SECONDARIA II GRADO,NORMALE,ANNUALE,TRA 35 E 44,32,73
201718,RIETI,SCUOLA PRIMARIA,SOSTEGNO,FINO AL TERMINE,TRA 45 E 54,0,17
201718,BOLOGNA,SCUOLA SECONDARIA II GRADO,NORMALE,FINO AL TERMINE,FINO A 34,109,177
201718,PESCARA,SCUOLA SECONDARIA II GRADO,SOSTEGNO,FINO AL TERMINE,OLTRE 54,0,2
201718,BERGAMO,SCUOLA SECONDARIA I GRADO,NORMALE,ANNUALE,OLTRE 54,0,3
201718,VICENZA,SCUOLA SECONDARIA II GRADO,SOSTEGNO,ANNUALE,TRA 35 E 44,8,9
201718,CASERTA,SCUOLA INFANZIA,NORMALE,FINO AL TERMINE,TRA 45 E 54,0,15
201718,SALERNO,SCUOLA SECONDARIA I GRADO,NORMALE,FINO AL TERMINE,TRA 45 E 54,25,38
201718,VERCELLI,SCUOLA SECONDARIA I GRADO,NORMALE,FINO AL TERMINE,FINO A 34,12,16
201718,TREVISO,SCUOLA PRIMARIA,SOSTEGNO,FINO AL TERMINE,OLTRE 54,2,14
201718,FERRARA,SCUOLA SECONDARIA II GRADO,SOSTEGNO,FINO AL TERMINE,FINO A 34,6,20
201718,OLBIA-TEMPIO,SCUOLA INFANZIA,SOSTEGNO,ANNUALE,TRA 35 E 44,0,7
201718,CALTANISSETTA,SCUOLA SECONDARIA II GRADO,NORMALE,ANNUALE,OLTRE 54,1,0
201718,ROMA,SCUOLA SECONDARIA I GRADO,SOSTEGNO,ANNUALE,TRA 45 E 54,16,53
201718,MACERATA,SCUOLA SECONDARIA I GRADO,SOSTEGNO,FINO AL TERMINE,TRA 35 E 44,8,26
201718,BIELLA,SCUOLA INFANZIA,NORMALE,FINO AL TERMINE,TRA 45 E 54,0,5
201718,CASERTA,SCUOLA SECONDARIA II GRADO,NORMALE,ANNUALE,TRA 45 E 54,3,4
201718,MASSA,SCUOLA SECONDARIA II GRADO,SOSTEGNO,FINO AL TERMINE,TRA 45 E 54,8,22
201718,LIVORNO,SCUOLA INFANZIA,SOSTEGNO,FINO AL TERMINE,OLTRE 54,0,10
201718,BERGAMO,SCUOLA PRIMARIA,SOSTEGNO,FINO AL TERMINE,FINO A 34,4,99
201718,FIRENZE,SCUOLA PRIMARIA,NORMALE,FINO AL TERMINE,TRA 35 E 44,10,126
201718,VICENZA,SCUOLA SECONDARIA II GRADO,NORMALE,ANNUALE,TRA 45 E 54,15,11
201718,TORINO,SCUOLA PRIMARIA,NORMALE,ANNUALE,FINO A 34,0,7
201718,CUNEO,SCUOLA PRIMARIA,SOSTEGNO,ANNUALE,OLTRE 54,0,1
201718,PORDENONE,SCUOLA PRIMARIA,NORMALE,FINO AL TERMINE,OLTRE 54,0,3
201718,ASTI,SCUOLA SECONDARIA II GRADO,NORMALE,FINO AL TERMINE,TRA 35 E 44,15,32
201718,BRESCIA,SCUOLA INFANZIA,NORMALE,FINO AL TERMINE,TRA 45 E 54,0,19
201718,ORISTANO,SCUOLA SECONDARIA II GRADO,SOSTEGNO,FINO AL TERMINE,FINO A 34,5,13
201718,VERONA,SCUOLA PRIMARIA,NORMALE,FINO AL TERMINE,TRA 35 E 44,10,145
201718,VIBO VALENTIA,SCUOLA SECONDARIA II GRADO,NORMALE,ANNUALE,TRA 35 E 44,0,1
201718,BELLUNO,SCUOLA PRIMARIA,NORMALE,FINO AL TERMINE,OLTRE 54,2,5
201718,MASSA,SCUOLA INFANZIA,NORMALE,ANNUALE,OLTRE 54,0,1
201718,MEDIO CAMPIDANO,SCUOLA SECONDARIA II GRADO,SOSTEGNO,FINO AL TERMINE,TRA 35 E 44,11,12
201718,FOGGIA,SCUOLA PRIMARIA,NORMALE,FINO AL TERMINE,FINO A 34,0,2
201718,LA SPEZIA,SCUOLA PRIMARIA,SOSTEGNO,FINO AL TERMINE,FINO A 34,0,4
201718,PADOVA,SCUOLA PRIMARIA,SOSTEGNO,ANNUALE,FINO A 34,0,5
201718,CARBONIA-IGLESIAS,SCUOLA SECONDARIA I GRADO,NORMALE,FINO AL TERMINE,OLTRE 54,0,1
201718,BIELLA,SCUOLA SECONDARIA II GRADO,SOSTEGNO,ANNUALE,TRA 35 E 44,4,11
201718,MASSA,SCUOLA SECONDARIA II GRADO,NORMALE,ANNUALE,TRA 35 E 44,5,2
201718,SAVONA,SCUOLA SECONDARIA II GRADO,NORMALE,ANNUALE,FINO A 34,2,6
201718,GORIZIA,SCUOLA INFANZIA,SOSTEGNO,FINO AL TERMINE,FINO A 34,0,5
201718,SIRACUSA,SCUOLA INFANZIA,SOSTEGNO,FINO AL TERMINE,TRA 35 E 44,0,57
201718,VIBO VALENTIA,SCUOLA SECONDARIA I GRADO,NORMALE,FINO AL TERMINE,FINO A 34,6,7
201718,REGGIO EMILIA,SCUOLA SECONDARIA II GRADO,NORMALE,ANNUALE,TRA 35 E 44,18,12
201718,CATANZARO,SCUOLA PRIMARIA,SOSTEGNO,FINO AL TERMINE,FINO A 34,0,8
201718,SONDRIO,SCUOLA SECONDARIA I GRADO,NORMALE,FINO AL TERMINE,TRA 35 E 44,4,33
201718,NAPOLI,SCUOLA PRIMARIA,SOSTEGNO,FINO AL TERMINE,OLTRE 54,3,26
201718,CHIETI,SCUOLA SECONDARIA I GRADO,SOSTEGNO,ANNUALE,FINO A 34,2,0
201718,LODI,SCUOLA SECONDARIA I GRADO,SOSTEGNO,ANNUALE,TRA 35 E 44,2,14
201718,ANCONA,SCUOLA INFANZIA,NORMALE,FINO AL TERMINE,TRA 35 E 44,0,11
201718,SASSARI,SCUOLA SECONDARIA II GRADO,SOSTEGNO,FINO AL TERMINE,TRA 35 E 44,27,55
201718,SIENA,SCUOLA PRIMARIA,SOSTEGNO,FINO AL TERMINE,FINO A 34,0,11
201718,PARMA,SCUOLA SECONDARIA I GRADO,NORMALE,FINO AL TERMINE,FINO A 34,19,35
201718,GENOVA,SCUOLA PRIMARIA,SOSTEGNO,ANNUALE,OLTRE 54,0,2
201718,PRATO,SCUOLA INFANZIA,NORMALE,FINO AL TERMINE,OLTRE 54,0,1
201718,AREZZO,SCUOLA PRIMARIA,SOSTEGNO,FINO AL TERMINE,TRA 45 E 54,2,38
201718,LECCO,SCUOLA SECONDARIA I GRADO,NORMALE,FINO AL TERMINE,FINO A 34,12,51
201718,LIVORNO,SCUOLA SECONDARIA II GRADO,NORMALE,ANNUALE,TRA 45 E 54,6,8
201718,FERRARA,SCUOLA SECONDARIA I GRADO,SOSTEGNO,ANNUALE,TRA 45 E 54,4,8
201718,ISERNIA,SCUOLA SECONDARIA I GRADO,NORMALE,FINO AL TERMINE,TRA 35 E 44,4,8
201718,COMO,SCUOLA SECONDARIA II GRADO,NORMALE,ANNUALE,TRA 35 E 44,10,13
201718,VERCELLI,SCUOLA SECONDARIA II GRADO,SOSTEGNO,ANNUALE,FINO A 34,4,6
201718,TERNI,SCUOLA INFANZIA,SOSTEGNO,FINO AL TERMINE,TRA 45 E 54,0,9
201718,RAVENNA,SCUOLA INFANZIA,SOSTEGNO,FINO AL TERMINE,TRA 45 E 54,0,11
201718,FORLI'-CESENA,SCUOLA SECONDARIA II GRADO,NORMALE,ANNUALE,TRA 35 E 44,7,5
201718,CREMONA,SCUOLA PRIMARIA,NORMALE,FINO AL TERMINE,OLTRE 54,0,5
201718,REGGIO CALABRIA,SCUOLA INFANZIA,SOSTEGNO,FINO AL TERMINE,TRA 35 E 44,1,47
201718,ASCOLI PICENO,SCUOLA SECONDARIA II GRADO,NORMALE,ANNUALE,TRA 45 E 54,3,3
201718,BERGAMO,SCUOLA INFANZIA,SOSTEGNO,FINO AL TERMINE,TRA 45 E 54,0,39
201718,COMO,SCUOLA SECONDARIA I GRADO,SOSTEGNO,ANNUALE,TRA 45 E 54,10,28
201718,LATINA,SCUOLA SECONDARIA I GRADO,NORMALE,FINO AL TERMINE,OLTRE 54,3,5
201718,BOLOGNA,SCUOLA SECONDARIA I GRADO,NORMALE,ANNUALE,FINO A 34,3,15
201718,UDINE,SCUOLA PRIMARIA,SOSTEGNO,FINO AL TERMINE,FINO A 34,1,18
201718,CATANZARO,SCUOLA SECONDARIA II GRADO,NORMALE,ANNUALE,TRA 45 E 54,1,0
201718,TREVISO,SCUOLA INFANZIA,NORMALE,FINO AL TERMINE,TRA 35 E 44,0,11
201718,CALTANISSETTA,SCUOLA PRIMARIA,SOSTEGNO,FINO AL TERMINE,FINO A 34,0,2
201718,GROSSETO,SCUOLA SECONDARIA II GRADO,NORMALE,FINO AL TERMINE,OLTRE 54,2,5
201718,RAVENNA,SCUOLA INFANZIA,NORMALE,FINO AL TERMINE,TRA 35 E 44,0,11
